step_order,x_t,y_t,z_t,x_dif,y_dif,z_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
63,-500.82731665332625,-171.88391097661378,67.3098275707046,-2.0419613466737587,-1.4645070233862327,0.3464434292954053,8.555754347590534,-65.65432530435109,119.53841836903442,-55.08167245390791,96.93861948070617,1.2483541815990882
64,-530.6304025009313,-187.39069438139032,74.9279791844764,-1.643828499068718,-2.2867566186096724,0.8332258155236048,7.938955120824948,-61.726836689570476,118.35817956744323,-72.0932277482343,88.40451095352817,-4.200226095201834
65,-563.1958547797003,-194.963586983394,70.7868110495694,-1.9749062202996583,-1.693919016606003,0.4207269504306055,10.047074643385976,-59.18874870492259,110.16715888771324,-58.68833329480306,97.82749769823182,6.071819884257524
66,-594.7436836585069,-207.1181512470209,65.76176133267569,-2.136639341493037,-1.429962752979094,-0.018586332675781136,10.48495034343837,-56.155121585056506,101.40216459154624,-43.56190890651147,96.95535556424227,-5.579547327679058
67,-624.1451259698783,-224.2264504134223,58.814494900926505,-1.9874290301216888,-1.3124165865777115,-0.9849949009265089,9.398748725976809,-52.06354650490898,90.78961458972258,-23.99297646636529,84.86497008715898,2.4426492795133194
68,-656.8245710506666,-234.2414665158292,66.1094642827242,-2.069932949333406,-1.6644394841707992,-0.3222452827242108,10.431655059843552,-49.68150389804476,89.37353334679861,-38.66191308930198,88.84009072193825,1.8194906494714598
69,-688.1791202366484,-242.98564371219769,71.6094872643839,-2.0841567633516433,-1.8189372878022994,0.15244273561610555,11.604241954376715,-46.28434876567314,85.77551327623067,-48.69900582984739,94.83944923643887,1.8865332877410042
70,-686.9715288073276,-249.3243071766499,118.9169720723019,-2.1013301926724353,-1.5926828233500885,-0.8323180723019021,9.995172167468855,-49.73754601418138,78.4543684744343,-22.524583365186864,81.29081226858887,0.861866293749712
71,-657.2739876784341,-230.8860413036192,124.05359711710399,-2.2637153215658827,-1.3554896963808005,-0.00981811710398972,11.323896017196692,-54.22222916066877,88.7279843297628,-37.91117235130711,95.98712894298055,-9.869004066899047
72,-625.1377663013665,-224.11936812916818,120.05325773674751,-2.047368698633477,-1.4828278708318123,-0.4755857367475187,9.474061648136763,-57.71769676070045,92.92727282939596,-31.18472831120253,85.43676853422049,-5.169630722844811
